flowId,currentTime,minimumBandwidth,allocatedBandwidth
12,2.724783553276211E-4,2097.152,3887.9778
13,2.724783553276211E-4,3145.728,5831.967
14,2.724783553276211E-4,4194.304,7775.9556
15,2.724783553276211E-4,5242.88,9719.944
17,2.724783553276211E-4,7340.032,13607.923
16,2.724783553276211E-4,6291.456,11663.934
19,2.724783553276211E-4,9437.184,17495.9
18,2.724783553276211E-4,8388.608,15551.911
20,2.724783553276211E-4,10485.76,19439.889
1,3.1789144850336015E-4,1048.576,0.0
2,3.1789144850336015E-4,2097.152,0.0
3,3.1789144850336015E-4,3145.728,0.0
4,3.1789144850336015E-4,4194.304,0.0
5,3.1789144850336015E-4,5242.88,0.0
6,3.1789144850336015E-4,6291.456,10927.263
7,3.1789144850336015E-4,7340.032,12748.475
8,3.1789144850336015E-4,8388.608,14569.685
9,3.1789144850336015E-4,9437.184,16390.895
10,3.1789144850336015E-4,10485.76,18212.105
11,3.1789144850336015E-4,1048.576,1821.2106
12,3.1789144850336015E-4,2097.152,3642.4211
13,3.1789144850336015E-4,3145.728,5463.6313
14,3.1789144850336015E-4,4194.304,7284.8423
15,3.1789144850336015E-4,5242.88,9106.053
17,3.1789144850336015E-4,7340.032,12748.475
16,3.1789144850336015E-4,6291.456,10927.263
19,3.1789144850336015E-4,9437.184,16390.895
18,3.1789144850336015E-4,8388.608,14569.685
20,3.1789144850336015E-4,10485.76,18212.105
1,3.814697265625E-4,1048.576,0.0
2,3.814697265625E-4,2097.152,0.0
3,3.814697265625E-4,3145.728,0.0
4,3.814697265625E-4,4194.304,0.0
5,3.814697265625E-4,5242.88,8650.749
6,3.814697265625E-4,6291.456,10380.899
7,3.814697265625E-4,7340.032,12111.05
8,3.814697265625E-4,8388.608,13841.201
9,3.814697265625E-4,9437.184,15571.35
10,3.814697265625E-4,10485.76,17301.498
11,3.814697265625E-4,1048.576,1730.1501
12,3.814697265625E-4,2097.152,3460.3003
13,3.814697265625E-4,3145.728,5190.4497
14,3.814697265625E-4,4194.304,6920.6006
15,3.814697265625E-4,5242.88,8650.749
17,3.814697265625E-4,7340.032,12111.05
16,3.814697265625E-4,6291.456,10380.899
19,3.814697265625E-4,9437.184,15571.35
18,3.814697265625E-4,8388.608,13841.201
20,3.814697265625E-4,10485.76,17301.498
1,4.7683712909929454E-4,1048.576,0.0
2,4.7683712909929454E-4,2097.152,0.0
3,4.7683712909929454E-4,3145.728,0.0
4,4.7683712909929454E-4,4194.304,6654.424
5,4.7683712909929454E-4,5242.88,8318.029
6,4.7683712909929454E-4,6291.456,9981.636
7,4.7683712909929454E-4,7340.032,11645.241
8,4.7683712909929454E-4,8388.608,13308.848
9,4.7683712909929454E-4,9437.184,14972.452
10,4.7683712909929454E-4,10485.76,16636.059
11,4.7683712909929454E-4,1048.576,1663.606
12,4.7683712909929454E-4,2097.152,3327.212
13,4.7683712909929454E-4,3145.728,4990.818
14,4.7683712909929454E-4,4194.304,6654.424
15,4.7683712909929454E-4,5242.88,8318.029
17,4.7683712909929454E-4,7340.032,11645.241
16,4.7683712909929454E-4,6291.456,9981.636
19,4.7683712909929454E-4,9437.184,14972.452
18,4.7683712909929454E-4,8388.608,13308.848
20,4.7683712909929454E-4,10485.76,16636.059
1,6.357828970067203E-4,1048.576,0.0
2,6.357828970067203E-4,2097.152,0.0
3,6.357828970067203E-4,3145.728,4850.8877
4,6.357828970067203E-4,4194.304,6467.851
5,6.357828970067203E-4,5242.88,8084.813
6,6.357828970067203E-4,6291.456,9701.775
7,6.357828970067203E-4,7340.032,11318.738
8,6.357828970067203E-4,8388.608,12935.702
9,6.357828970067203E-4,9437.184,14552.663
10,6.357828970067203E-4,10485.76,16169.626
11,6.357828970067203E-4,1048.576,1616.9628
12,6.357828970067203E-4,2097.152,3233.9255
13,6.357828970067203E-4,3145.728,4850.8877
