flowId,currentTime,minimumBandwidth,allocatedBandwidth
1,5.7798457419266924E-5,1048.576,0.0
2,5.7798457419266924E-5,2097.152,0.0
3,5.7798457419266924E-5,3145.728,0.0
4,5.7798457419266924E-5,4194.304,0.0
5,5.7798457419266924E-5,5242.88,0.0
6,5.7798457419266924E-5,6291.456,0.0
7,5.7798457419266924E-5,7340.032,0.0
8,5.7798457419266924E-5,8388.608,0.0
9,5.7798457419266924E-5,9437.184,0.0
10,5.7798457419266924E-5,10485.76,0.0
11,5.7798457419266924E-5,1048.576,0.0
12,5.7798457419266924E-5,2097.152,0.0
13,5.7798457419266924E-5,3145.728,0.0
14,5.7798457419266924E-5,4194.304,0.0
15,5.7798457419266924E-5,5242.88,0.0
17,5.7798457419266924E-5,7340.032,0.0
16,5.7798457419266924E-5,6291.456,0.0
19,5.7798457419266924E-5,9437.184,0.0
18,5.7798457419266924E-5,8388.608,0.0
21,5.7798457419266924E-5,1048.576,3145.7275
20,5.7798457419266924E-5,10485.76,0.0
23,5.7798457419266924E-5,3145.728,9437.182
22,5.7798457419266924E-5,2097.152,6291.455
25,5.7798457419266924E-5,5242.88,15728.636
24,5.7798457419266924E-5,4194.304,12582.91
27,5.7798457419266924E-5,7340.032,22020.09
26,5.7798457419266924E-5,6291.456,18874.363
29,5.7798457419266924E-5,9437.184,28311.545
28,5.7798457419266924E-5,8388.608,25165.82
30,5.7798457419266924E-5,10485.76,31457.271
1,9.5367431640625E-5,1048.576,0.0
2,9.5367431640625E-5,2097.152,0.0
3,9.5367431640625E-5,3145.728,0.0
4,9.5367431640625E-5,4194.304,0.0
5,9.5367431640625E-5,5242.88,0.0
6,9.5367431640625E-5,6291.456,0.0
7,9.5367431640625E-5,7340.032,0.0
8,9.5367431640625E-5,8388.608,0.0
9,9.5367431640625E-5,9437.184,0.0
10,9.5367431640625E-5,10485.76,26617.691
11,9.5367431640625E-5,1048.576,0.0
12,9.5367431640625E-5,2097.152,0.0
13,9.5367431640625E-5,3145.728,0.0
14,9.5367431640625E-5,4194.304,0.0
15,9.5367431640625E-5,5242.88,0.0
17,9.5367431640625E-5,7340.032,0.0
16,9.5367431640625E-5,6291.456,0.0
19,9.5367431640625E-5,9437.184,0.0
18,9.5367431640625E-5,8388.608,0.0
21,9.5367431640625E-5,1048.576,2661.769
20,9.5367431640625E-5,10485.76,0.0
23,9.5367431640625E-5,3145.728,7985.307
22,9.5367431640625E-5,2097.152,5323.538
25,9.5367431640625E-5,5242.88,13308.846
24,9.5367431640625E-5,4194.304,10647.076
27,9.5367431640625E-5,7340.032,18632.383
26,9.5367431640625E-5,6291.456,15970.614
29,9.5367431640625E-5,9437.184,23955.92
28,9.5367431640625E-5,8388.608,21294.152
30,9.5367431640625E-5,10485.76,26617.691
1,1.0596381616778672E-4,1048.576,0.0
2,1.0596381616778672E-4,2097.152,0.0
3,1.0596381616778672E-4,3145.728,0.0
4,1.0596381616778672E-4,4194.304,0.0
5,1.0596381616778672E-4,5242.88,0.0
6,1.0596381616778672E-4,6291.456,0.0
7,1.0596381616778672E-4,7340.032,0.0
8,1.0596381616778672E-4,8388.608,0.0
9,1.0596381616778672E-4,9437.184,21042.363
10,1.0596381616778672E-4,10485.76,23380.404
11,1.0596381616778672E-4,1048.576,0.0
12,1.0596381616778672E-4,2097.152,0.0
13,1.0596381616778672E-4,3145.728,0.0
14,1.0596381616778672E-4,4194.304,0.0
15,1.0596381616778672E-4,5242.88,0.0
17,1.0596381616778672E-4,7340.032,0.0
16,1.0596381616778672E-4,6291.456,0.0
19,1.0596381616778672E-4,9437.184,0.0
18,1.0596381616778672E-4,8388.608,0.0
21,1.0596381616778672E-4,1048.576,2338.0405
20,1.0596381616778672E-4,10485.76,0.0
23,1.0596381616778672E-4,3145.728,7014.121
22,1.0596381616778672E-4,2097.152,4676.081
25,1.0596381616778672E-4,5242.88,11690.202
24,1.0596381616778672E-4,4194.304,9352.162
27,1.0596381616778672E-4,7340.032,16366.284
26,1.0596381616778672E-4,6291.456,14028.242
29,1.0596381616778672E-4,9437.184,21042.363
28,1.0596381616778672E-4,8388.608,18704.324
30,1.0596381616778672E-4,10485.76,23380.404
1,1.1920928227482364E-4,1048.576,0.0
2,1.1920928227482364E-4,2097.152,0.0
