flowId,timestamp,totalData,totalPackets
1,0.0,0.0,0
2,0.0,0.0,0
3,0.0,0.0,0
4,0.0,0.0,0
5,0.0,0.0,0
6,0.0,0.0,0
7,0.0,0.0,0
8,0.0,0.0,0
9,0.0,0.0,0
10,0.0,0.0,0
11,0.0,0.0,0
12,0.0,0.0,0
13,0.0,0.0,0
14,0.0,0.0,0
15,0.0,0.0,0
17,0.0,0.0,0
16,0.0,0.0,0
19,0.0,0.0,0
18,0.0,0.0,0
20,0.0,0.0,0
1,0.02,22000.0,22
2,0.02,45000.0,45
3,0.02,67000.0,67
4,0.02,101000.0,101
5,0.02,107000.0,107
6,0.02,134000.0,134
7,0.02,131000.0,131
8,0.02,160000.0,160
9,0.02,197000.0,197
10,0.02,194000.0,194
11,0.02,40000.0,40
12,0.02,73000.0,73
13,0.02,103000.0,103
14,0.02,124000.0,124
15,0.02,190000.0,190
17,0.02,264000.0,264
16,0.02,186000.0,186
19,0.02,309000.0,309
18,0.02,297000.0,297
20,0.02,327000.0,327
1,0.04,47000.0,47
2,0.04,87000.0,87
3,0.04,130000.0,130
4,0.04,167000.0,167
5,0.04,207000.0,207
6,0.04,270000.0,270
7,0.04,279000.0,279
8,0.04,338000.0,338
9,0.04,373000.0,373
10,0.04,422000.0,422
11,0.04,81000.0,81
12,0.04,148000.0,148
13,0.04,224000.0,224
14,0.04,263000.0,263
15,0.04,389000.0,389
17,0.04,547000.0,547
16,0.04,411000.0,411
19,0.04,638000.0,638
18,0.04,608000.0,608
20,0.04,685000.0,685
1,0.06,67000.0,67
2,0.06,127000.0,127
3,0.06,181000.0,181
4,0.06,255000.0,255
5,0.06,328000.0,328
6,0.06,395000.0,395
7,0.06,429000.0,429
8,0.06,523000.0,523
9,0.06,561000.0,561
10,0.06,614000.0,614
11,0.06,122000.0,122
12,0.06,231000.0,231
13,0.06,344000.0,344
14,0.06,412000.0,412
15,0.06,577000.0,577
17,0.06,833000.0,833
16,0.06,648000.0,648
19,0.06,980000.0,980
18,0.06,915000.0,915
20,0.06,1061000.0,1061
1,0.08,82000.0,82
2,0.08,174000.0,174
3,0.08,252000.0,252
4,0.08,361000.0,361
5,0.08,431000.0,431
6,0.08,517000.0,517
7,0.08,566000.0,566
8,0.08,695000.0,695
9,0.08,724000.0,724
10,0.08,844000.0,844
11,0.08,163000.0,163
12,0.08,310000.0,310
13,0.08,449000.0,449
14,0.08,554000.0,554
15,0.08,770000.0,770
17,0.08,1112000.0,1112
16,0.08,889000.0,889
19,0.08,1329000.0,1329
18,0.08,1214000.0,1214
20,0.08,1437000.0,1437
1,0.1,102000.0,102
2,0.1,219000.0,219
3,0.1,317000.0,317
4,0.1,457000.0,457
5,0.1,544000.0,544
6,0.1,633000.0,633
7,0.1,696000.0,696
8,0.1,864000.0,864
9,0.1,903000.0,903
10,0.1,1017000.0,1017
11,0.1,205000.0,205
12,0.1,387000.0,387
13,0.1,572000.0,572
14,0.1,692000.0,692
15,0.1,977000.0,977
17,0.1,1379000.0,1379
16,0.1,1126000.0,1126
19,0.1,1695000.0,1695
18,0.1,1515000.0,1515
20,0.1,1827000.0,1827
1,0.12000000000000001,120000.0,120
2,0.12000000000000001,254000.0,254
3,0.12000000000000001,376000.0,376
4,0.12000000000000001,546000.0,546
5,0.12000000000000001,652000.0,652
6,0.12000000000000001,783000.0,783
7,0.12000000000000001,847000.0,847
8,0.12000000000000001,1030000.0,1030
9,0.12000000000000001,1089000.0,1089
10,0.12000000000000001,1236000.0,1236
11,0.12000000000000001,246000.0,246
12,0.12000000000000001,466000.0,466
13,0.12000000000000001,693000.0,693
14,0.12000000000000001,848000.0,848
15,0.12000000000000001,1181000.0,1181
17,0.12000000000000001,1645000.0,1645
16,0.12000000000000001,1371000.0,1371
19,0.12000000000000001,2048000.0,2048
18,0.12000000000000001,1804000.0,1804
20,0.12000000000000001,2220000.0,2220
1,0.14,152000.0,152
2,0.14,301000.0,301
3,0.14,434000.0,434
4,0.14,652000.0,652
5,0.14,774000.0,774
6,0.14,882000.0,882
7,0.14,988000.0,988
8,0.14,1222000.0,1222
9,0.14,1284000.0,1284
10,0.14,1438000.0,1438
11,0.14,287000.0,287
12,0.14,546000.0,546
13,0.14,813000.0,813
14,0.14,991000.0,991
15,0.14,1384000.0,1384
17,0.14,1918000.0,1918
16,0.14,1613000.0,1613
19,0.14,2410000.0,2410
18,0.14,2109000.0,2109
20,0.14,2595000.0,2595
1,0.16,170000.0,170
2,0.16,346000.0,346
3,0.16,513000.0,513
4,0.16,739000.0,739
5,0.16,881000.0,881
6,0.16,1009000.0,1009
7,0.16,1121000.0,1121
8,0.16,1393000.0,1393
9,0.16,1469000.0,1469
10,0.16,1674000.0,1674
11,0.16,327000.0,327
12,0.16,627000.0,627
13,0.16,924000.0,924
14,0.16,1154000.0,1154
15,0.16,1582000.0,1582
17,0.16,2196000.0,2196
16,0.16,1846000.0,1846
19,0.16,2738000.0,2738
18,0.16,2435000.0,2435
20,0.16,2990000.0,2990
1,0.18,190000.0,190
2,0.18,394000.0,394
3,0.18,576000.0,576
4,0.18,816000.0,816
5,0.18,967000.0,967
6,0.18,1127000.0,1127
7,0.18,1279000.0,1279
8,0.18,1579000.0,1579
9,0.18,1647000.0,1647
10,0.18,1861000.0,1861
11,0.18,369000.0,369
12,0.18,711000.0,711
13,0.18,1050000.0,1050
14,0.18,1322000.0,1322
15,0.18,1785000.0,1785
17,0.18,2485000.0,2485
16,0.18,2097000.0,2097
19,0.18,3095000.0,3095
18,0.18,2770000.0,2770
20,0.18,3405000.0,3405
1,0.19999999999999998,207000.0,207
2,0.19999999999999998,442000.0,442
3,0.19999999999999998,625000.0,625
4,0.19999999999999998,908000.0,908
5,0.19999999999999998,1048000.0,1048
6,0.19999999999999998,1249000.0,1249
7,0.19999999999999998,1423000.0,1423
8,0.19999999999999998,1727000.0,1727
9,0.19999999999999998,1847000.0,1847
10,0.19999999999999998,2053000.0,2053
11,0.19999999999999998,412000.0,412
12,0.19999999999999998,796000.0,796
13,0.19999999999999998,1177000.0,1177
14,0.19999999999999998,1491000.0,1491
15,0.19999999999999998,1990000.0,1990
17,0.19999999999999998,2776000.0,2776
16,0.19999999999999998,2335000.0,2335
19,0.19999999999999998,3463000.0,3463
18,0.19999999999999998,3108000.0,3108
20,0.19999999999999998,3826000.0,3826
1,0.21999999999999997,227000.0,227
2,0.21999999999999997,481000.0,481
3,0.21999999999999997,685000.0,685
4,0.21999999999999997,994000.0,994
5,0.21999999999999997,1146000.0,1146
6,0.21999999999999997,1363000.0,1363
7,0.21999999999999997,1592000.0,1592
8,0.21999999999999997,1877000.0,1877
9,0.21999999999999997,2026000.0,2026
10,0.21999999999999997,2277000.0,2277
11,0.21999999999999997,453000.0,453
12,0.21999999999999997,879000.0,879
13,0.21999999999999997,1302000.0,1302
14,0.21999999999999997,1657000.0,1657
15,0.21999999999999997,2196000.0,2196
17,0.21999999999999997,3057000.0,3057
16,0.21999999999999997,2546000.0,2546
19,0.21999999999999997,3834000.0,3834
18,0.21999999999999997,3441000.0,3441
20,0.21999999999999997,4241000.0,4241
1,0.23999999999999996,250000.0,250
2,0.23999999999999996,533000.0,533
3,0.23999999999999996,744000.0,744
4,0.23999999999999996,1091000.0,1091
5,0.23999999999999996,1232000.0,1232
6,0.23999999999999996,1493000.0,1493
7,0.23999999999999996,1742000.0,1742
8,0.23999999999999996,2057000.0,2057
9,0.23999999999999996,2212000.0,2212
10,0.23999999999999996,2465000.0,2465
11,0.23999999999999996,493000.0,493
12,0.23999999999999996,961000.0,961
13,0.23999999999999996,1425000.0,1425
14,0.23999999999999996,1822000.0,1822
15,0.23999999999999996,2399000.0,2399
17,0.23999999999999996,3343000.0,3343
16,0.23999999999999996,2771000.0,2771
19,0.23999999999999996,4201000.0,4201
18,0.23999999999999996,3770000.0,3770
20,0.23999999999999996,4654000.0,4654
1,0.25999999999999995,272000.0,272
2,0.25999999999999995,582000.0,582
3,0.25999999999999995,801000.0,801
4,0.25999999999999995,1172000.0,1172
5,0.25999999999999995,1356000.0,1356
6,0.25999999999999995,1621000.0,1621
7,0.25999999999999995,1882000.0,1882
8,0.25999999999999995,2191000.0,2191
9,0.25999999999999995,2400000.0,2400
10,0.25999999999999995,2643000.0,2643
11,0.25999999999999995,536000.0,536
12,0.25999999999999995,1046000.0,1046
13,0.25999999999999995,1551000.0,1551
14,0.25999999999999995,1978000.0,1978
15,0.25999999999999995,2605000.0,2605
17,0.25999999999999995,3638000.0,3638
16,0.25999999999999995,2997000.0,2997
19,0.25999999999999995,4578000.0,4578
18,0.25999999999999995,4108000.0,4108
20,0.25999999999999995,5066000.0,5066
1,0.27999999999999997,273000.0,273
2,0.27999999999999997,583000.0,583
3,0.27999999999999997,802000.0,802
4,0.27999999999999997,1172000.0,1172
5,0.27999999999999997,1358000.0,1358
6,0.27999999999999997,1621000.0,1621
7,0.27999999999999997,1882000.0,1882
8,0.27999999999999997,2191000.0,2191
9,0.27999999999999997,2401000.0,2401
10,0.27999999999999997,2643000.0,2643
11,0.27999999999999997,599000.0,599
12,0.27999999999999997,1171000.0,1171
13,0.27999999999999997,1739000.0,1739
14,0.27999999999999997,2230000.0,2230
15,0.27999999999999997,2920000.0,2920
17,0.27999999999999997,4078000.0,4078
16,0.27999999999999997,3373000.0,3373
19,0.27999999999999997,5144000.0,5144
18,0.27999999999999997,4609000.0,4609
20,0.27999999999999997,5693000.0,5693
1,0.3,273000.0,273
2,0.3,583000.0,583
3,0.3,802000.0,802
4,0.3,1172000.0,1172
5,0.3,1358000.0,1358
6,0.3,1621000.0,1621
7,0.3,1882000.0,1882
8,0.3,2191000.0,2191
9,0.3,2401000.0,2401
10,0.3,2643000.0,2643
11,0.3,662000.0,662
12,0.3,1297000.0,1297
13,0.3,1928000.0,1928
14,0.3,2482000.0,2482
15,0.3,3235000.0,3235
17,0.3,4518000.0,4518
16,0.3,3751000.0,3751
19,0.3,5710000.0,5710
18,0.3,5112000.0,5112
20,0.3,6320000.0,6320
1,0.32,273000.0,273
2,0.32,583000.0,583
3,0.32,802000.0,802
4,0.32,1172000.0,1172
5,0.32,1358000.0,1358
6,0.32,1621000.0,1621
7,0.32,1882000.0,1882
8,0.32,2191000.0,2191
9,0.32,2401000.0,2401
10,0.32,2643000.0,2643
11,0.32,725000.0,725
12,0.32,1423000.0,1423
13,0.32,2117000.0,2117
14,0.32,2734000.0,2734
15,0.32,3549000.0,3549
17,0.32,4959000.0,4959
16,0.32,4129000.0,4129
19,0.32,6277000.0,6277
18,0.32,5614000.0,5614
20,0.32,6947000.0,6947
1,0.34,273000.0,273
2,0.34,583000.0,583
3,0.34,802000.0,802
4,0.34,1172000.0,1172
5,0.34,1358000.0,1358
6,0.34,1621000.0,1621
7,0.34,1882000.0,1882
8,0.34,2191000.0,2191
9,0.34,2401000.0,2401
10,0.34,2643000.0,2643
11,0.34,788000.0,788
12,0.34,1549000.0,1549
13,0.34,2306000.0,2306
14,0.34,2986000.0,2986
15,0.34,3865000.0,3865
17,0.34,5399000.0,5399
16,0.34,4506000.0,4506
19,0.34,6842000.0,6842
18,0.34,6118000.0,6118
20,0.34,7574000.0,7574
1,0.36000000000000004,273000.0,273
2,0.36000000000000004,583000.0,583
3,0.36000000000000004,802000.0,802
4,0.36000000000000004,1172000.0,1172
5,0.36000000000000004,1358000.0,1358
6,0.36000000000000004,1621000.0,1621
7,0.36000000000000004,1882000.0,1882
8,0.36000000000000004,2191000.0,2191
9,0.36000000000000004,2401000.0,2401
10,0.36000000000000004,2643000.0,2643
11,0.36000000000000004,851000.0,851
12,0.36000000000000004,1675000.0,1675
13,0.36000000000000004,2495000.0,2495
14,0.36000000000000004,3238000.0,3238
15,0.36000000000000004,4180000.0,4180
17,0.36000000000000004,5839000.0,5839
16,0.36000000000000004,4884000.0,4884
19,0.36000000000000004,7409000.0,7409
18,0.36000000000000004,6620000.0,6620
20,0.36000000000000004,8202000.0,8202
1,0.38000000000000006,273000.0,273
2,0.38000000000000006,583000.0,583
3,0.38000000000000006,802000.0,802
4,0.38000000000000006,1172000.0,1172
5,0.38000000000000006,1358000.0,1358
6,0.38000000000000006,1621000.0,1621
7,0.38000000000000006,1882000.0,1882
8,0.38000000000000006,2191000.0,2191
9,0.38000000000000006,2401000.0,2401
10,0.38000000000000006,2643000.0,2643
11,0.38000000000000006,914000.0,914
12,0.38000000000000006,1801000.0,1801
13,0.38000000000000006,2684000.0,2684
14,0.38000000000000006,3490000.0,3490
15,0.38000000000000006,4495000.0,4495
17,0.38000000000000006,6280000.0,6280
16,0.38000000000000006,5262000.0,5262
19,0.38000000000000006,7976000.0,7976
18,0.38000000000000006,7122000.0,7122
20,0.38000000000000006,8828000.0,8828
1,0.4000000000000001,273000.0,273
2,0.4000000000000001,583000.0,583
3,0.4000000000000001,802000.0,802
4,0.4000000000000001,1172000.0,1172
5,0.4000000000000001,1358000.0,1358
6,0.4000000000000001,1621000.0,1621
7,0.4000000000000001,1882000.0,1882
8,0.4000000000000001,2191000.0,2191
9,0.4000000000000001,2401000.0,2401
10,0.4000000000000001,2643000.0,2643
11,0.4000000000000001,977000.0,977
12,0.4000000000000001,1928000.0,1928
13,0.4000000000000001,2873000.0,2873
14,0.4000000000000001,3742000.0,3742
15,0.4000000000000001,4810000.0,4810
17,0.4000000000000001,6720000.0,6720
16,0.4000000000000001,5640000.0,5640
19,0.4000000000000001,8540000.0,8540
18,0.4000000000000001,7626000.0,7626
20,0.4000000000000001,9455000.0,9455
1,0.4200000000000001,273000.0,273
2,0.4200000000000001,583000.0,583
3,0.4200000000000001,802000.0,802
4,0.4200000000000001,1172000.0,1172
5,0.4200000000000001,1358000.0,1358
6,0.4200000000000001,1621000.0,1621
7,0.4200000000000001,1882000.0,1882
8,0.4200000000000001,2191000.0,2191
9,0.4200000000000001,2401000.0,2401
10,0.4200000000000001,2643000.0,2643
11,0.4200000000000001,1040000.0,1040
12,0.4200000000000001,2053000.0,2053
13,0.4200000000000001,3062000.0,3062
14,0.4200000000000001,3994000.0,3994
15,0.4200000000000001,5125000.0,5125
17,0.4200000000000001,7160000.0,7160
16,0.4200000000000001,6018000.0,6018
19,0.4200000000000001,9106000.0,9106
18,0.4200000000000001,8127000.0,8127
20,0.4200000000000001,1.0085E7,10085
1,0.4400000000000001,273000.0,273
2,0.4400000000000001,583000.0,583
3,0.4400000000000001,802000.0,802
4,0.4400000000000001,1172000.0,1172
5,0.4400000000000001,1358000.0,1358
6,0.4400000000000001,1621000.0,1621
