flowId,currentTime,minimumBandwidth,allocatedBandwidth
4,1.244827581103891E-4,4194.304,9502.717
5,1.244827581103891E-4,5242.88,9502.717
6,1.244827581103891E-4,6291.456,9502.717
7,1.244827581103891E-4,7340.032,9502.717
8,1.244827581103891E-4,8388.608,9502.717
9,1.244827581103891E-4,9437.184,9502.717
10,1.244827581103891E-4,10485.76,10485.76
11,1.244827581103891E-4,1048.576,9502.717
12,1.244827581103891E-4,2097.152,9502.717
13,1.244827581103891E-4,3145.728,9502.717
14,1.244827581103891E-4,4194.304,9502.717
15,1.244827581103891E-4,5242.88,9502.717
17,1.244827581103891E-4,7340.032,9502.717
16,1.244827581103891E-4,6291.456,9502.717
19,1.244827581103891E-4,9437.184,9502.717
18,1.244827581103891E-4,8388.608,9502.717
20,1.244827581103891E-4,10485.76,10485.76
1,1.8666093819774687E-4,1048.576,0.0
2,1.8666093819774687E-4,2097.152,8877.941
3,1.8666093819774687E-4,3145.728,8877.941
4,1.8666093819774687E-4,4194.304,8877.941
5,1.8666093819774687E-4,5242.88,8877.941
6,1.8666093819774687E-4,6291.456,8877.941
7,1.8666093819774687E-4,7340.032,8877.941
8,1.8666093819774687E-4,8388.608,8877.941
9,1.8666093819774687E-4,9437.184,9437.184
10,1.8666093819774687E-4,10485.76,10485.76
11,1.8666093819774687E-4,1048.576,8877.941
12,1.8666093819774687E-4,2097.152,8877.941
13,1.8666093819774687E-4,3145.728,8877.941
14,1.8666093819774687E-4,4194.304,8877.941
15,1.8666093819774687E-4,5242.88,8877.941
17,1.8666093819774687E-4,7340.032,8877.941
16,1.8666093819774687E-4,6291.456,8877.941
19,1.8666093819774687E-4,9437.184,9437.184
18,1.8666093819774687E-4,8388.608,8877.941
20,1.8666093819774687E-4,10485.76,10485.76
1,3.7370104109868407E-4,1048.576,8313.708
2,3.7370104109868407E-4,2097.152,8313.708
3,3.7370104109868407E-4,3145.728,8313.708
4,3.7370104109868407E-4,4194.304,8313.708
5,3.7370104109868407E-4,5242.88,8313.708
6,3.7370104109868407E-4,6291.456,8313.708
7,3.7370104109868407E-4,7340.032,8313.708
8,3.7370104109868407E-4,8388.608,8388.608
9,3.7370104109868407E-4,9437.184,9437.184
10,3.7370104109868407E-4,10485.76,10485.76
11,3.7370104109868407E-4,1048.576,8313.708
12,3.7370104109868407E-4,2097.152,8313.708
13,3.7370104109868407E-4,3145.728,8313.708
14,3.7370104109868407E-4,4194.304,8313.708
15,3.7370104109868407E-4,5242.88,8313.708
17,3.7370104109868407E-4,7340.032,8313.708
16,3.7370104109868407E-4,6291.456,8313.708
19,3.7370104109868407E-4,9437.184,9437.184
18,3.7370104109868407E-4,8388.608,8388.608
20,3.7370104109868407E-4,10485.76,10485.76
1,24.160831451416016,1048.576,0.0
2,24.160831451416016,2097.152,0.0
3,24.160831451416016,3145.728,9502.717
4,24.160831451416016,4194.304,9502.717
5,24.160831451416016,5242.88,9502.717
6,24.160831451416016,6291.456,9502.717
7,24.160831451416016,7340.032,9502.717
8,24.160831451416016,8388.608,9502.717
9,24.160831451416016,9437.184,9502.717
10,24.160831451416016,10485.76,10485.76
11,24.160831451416016,1048.576,9502.717
12,24.160831451416016,2097.152,9502.717
13,24.160831451416016,3145.728,9502.717
14,24.160831451416016,4194.304,9502.717
15,24.160831451416016,5242.88,9502.717
17,24.160831451416016,7340.032,9502.717
16,24.160831451416016,6291.456,9502.717
19,24.160831451416016,9437.184,9502.717
18,24.160831451416016,8388.608,9502.717
20,24.160831451416016,10485.76,10485.76
1,36.92732238769531,1048.576,0.0
2,36.92732238769531,2097.152,8877.941
3,36.92732238769531,3145.728,8877.941
4,36.92732238769531,4194.304,8877.941
5,36.92732238769531,5242.88,8877.941
6,36.92732238769531,6291.456,8877.941
7,36.92732238769531,7340.032,8877.941
8,36.92732238769531,8388.608,8877.941
9,36.92732238769531,9437.184,9437.184
