flowId,currentTime,minimumBandwidth,allocatedBandwidth
15,2.4275352188851684E-4,5242.88,10679.9375
17,2.4275352188851684E-4,7340.032,14951.914
16,2.4275352188851684E-4,6291.456,12815.926
19,2.4275352188851684E-4,9437.184,19223.889
18,2.4275352188851684E-4,8388.608,17087.9
20,2.4275352188851684E-4,10485.76,21359.875
1,2.5431319954805076E-4,1048.576,2436.831
2,2.5431319954805076E-4,2097.152,0.0
3,2.5431319954805076E-4,3145.728,0.0
4,2.5431319954805076E-4,4194.304,0.0
5,2.5431319954805076E-4,5242.88,0.0
6,2.5431319954805076E-4,6291.456,0.0
7,2.5431319954805076E-4,7340.032,17057.816
8,2.5431319954805076E-4,8388.608,19494.648
9,2.5431319954805076E-4,9437.184,0.0
10,2.5431319954805076E-4,10485.76,0.0
11,2.5431319954805076E-4,1048.576,2436.831
12,2.5431319954805076E-4,2097.152,4873.662
13,2.5431319954805076E-4,3145.728,7310.4927
14,2.5431319954805076E-4,4194.304,9747.324
15,2.5431319954805076E-4,5242.88,12184.154
17,2.5431319954805076E-4,7340.032,17057.816
16,2.5431319954805076E-4,6291.456,14620.985
19,2.5431319954805076E-4,9437.184,21931.479
18,2.5431319954805076E-4,8388.608,19494.648
20,2.5431319954805076E-4,10485.76,24368.309
1,2.658728917594999E-4,1048.576,2746.27
2,2.658728917594999E-4,2097.152,0.0
3,2.658728917594999E-4,3145.728,0.0
4,2.658728917594999E-4,4194.304,0.0
5,2.658728917594999E-4,5242.88,0.0
6,2.658728917594999E-4,6291.456,0.0
7,2.658728917594999E-4,7340.032,19223.889
8,2.658728917594999E-4,8388.608,0.0
9,2.658728917594999E-4,9437.184,0.0
10,2.658728917594999E-4,10485.76,0.0
11,2.658728917594999E-4,1048.576,2746.27
12,2.658728917594999E-4,2097.152,5492.54
13,2.658728917594999E-4,3145.728,8238.81
14,2.658728917594999E-4,4194.304,10985.08
15,2.658728917594999E-4,5242.88,13731.349
17,2.658728917594999E-4,7340.032,19223.889
16,2.658728917594999E-4,6291.456,16477.62
19,2.658728917594999E-4,9437.184,24716.428
18,2.658728917594999E-4,8388.608,21970.16
20,2.658728917594999E-4,10485.76,27462.697
1,2.67022754997015E-4,1048.576,2507.4636
2,2.67022754997015E-4,2097.152,0.0
3,2.67022754997015E-4,3145.728,0.0
4,2.67022754997015E-4,4194.304,0.0
5,2.67022754997015E-4,5242.88,0.0
6,2.67022754997015E-4,6291.456,15044.781
7,2.67022754997015E-4,7340.032,17552.246
8,2.67022754997015E-4,8388.608,0.0
9,2.67022754997015E-4,9437.184,0.0
10,2.67022754997015E-4,10485.76,0.0
11,2.67022754997015E-4,1048.576,2507.4636
12,2.67022754997015E-4,2097.152,5014.9272
13,2.67022754997015E-4,3145.728,7522.3906
14,2.67022754997015E-4,4194.304,10029.8545
15,2.67022754997015E-4,5242.88,12537.317
17,2.67022754997015E-4,7340.032,17552.246
16,2.67022754997015E-4,6291.456,15044.781
19,2.67022754997015E-4,9437.184,22567.172
18,2.67022754997015E-4,8388.608,20059.709
20,2.67022754997015E-4,10485.76,25074.635
1,3.0055196839384735E-4,1048.576,2790.5647
2,3.0055196839384735E-4,2097.152,0.0
3,3.0055196839384735E-4,3145.728,0.0
4,3.0055196839384735E-4,4194.304,0.0
5,3.0055196839384735E-4,5242.88,0.0
6,3.0055196839384735E-4,6291.456,16743.389
7,3.0055196839384735E-4,7340.032,0.0
8,3.0055196839384735E-4,8388.608,0.0
9,3.0055196839384735E-4,9437.184,0.0
10,3.0055196839384735E-4,10485.76,0.0
11,3.0055196839384735E-4,1048.576,2790.5647
12,3.0055196839384735E-4,2097.152,5581.1294
13,3.0055196839384735E-4,3145.728,8371.694
14,3.0055196839384735E-4,4194.304,11162.259
15,3.0055196839384735E-4,5242.88,13952.822
17,3.0055196839384735E-4,7340.032,19533.953
16,3.0055196839384735E-4,6291.456,16743.389
19,3.0055196839384735E-4,9437.184,25115.08
18,3.0055196839384735E-4,8388.608,22324.518
20,3.0055196839384735E-4,10485.76,27905.645
1,3.206648398190737E-4,1048.576,2582.3135
2,3.206648398190737E-4,2097.152,0.0
3,3.206648398190737E-4,3145.728,0.0
4,3.206648398190737E-4,4194.304,0.0
5,3.206648398190737E-4,5242.88,12911.566
6,3.206648398190737E-4,6291.456,15493.881
7,3.206648398190737E-4,7340.032,0.0
8,3.206648398190737E-4,8388.608,0.0
9,3.206648398190737E-4,9437.184,0.0
10,3.206648398190737E-4,10485.76,0.0
11,3.206648398190737E-4,1048.576,2582.3135
12,3.206648398190737E-4,2097.152,5164.627
13,3.206648398190737E-4,3145.728,7746.9404
14,3.206648398190737E-4,4194.304,10329.254
15,3.206648398190737E-4,5242.88,12911.566
17,3.206648398190737E-4,7340.032,18076.195
16,3.206648398190737E-4,6291.456,15493.881
19,3.206648398190737E-4,9437.184,23240.82
18,3.206648398190737E-4,8388.608,20658.508
20,3.206648398190737E-4,10485.76,25823.133
1,3.22379928547889E-4,1048.576,2276.5134
2,3.22379928547889E-4,2097.152,0.0
3,3.22379928547889E-4,3145.728,0.0
4,3.22379928547889E-4,4194.304,0.0
5,3.22379928547889E-4,5242.88,11382.566
6,3.22379928547889E-4,6291.456,13659.08
7,3.22379928547889E-4,7340.032,0.0
8,3.22379928547889E-4,8388.608,0.0
9,3.22379928547889E-4,9437.184,20488.617
10,3.22379928547889E-4,10485.76,0.0
11,3.22379928547889E-4,1048.576,2276.5134
12,3.22379928547889E-4,2097.152,4553.027
13,3.22379928547889E-4,3145.728,6829.54
14,3.22379928547889E-4,4194.304,9106.054
15,3.22379928547889E-4,5242.88,11382.566
17,3.22379928547889E-4,7340.032,15935.593
16,3.22379928547889E-4,6291.456,13659.08
19,3.22379928547889E-4,9437.184,20488.617
18,3.22379928547889E-4,8388.608,18212.107
20,3.22379928547889E-4,10485.76,22765.133
1,3.352310450281948E-4,1048.576,2471.643
2,3.352310450281948E-4,2097.152,0.0
3,3.352310450281948E-4,3145.728,0.0
4,3.352310450281948E-4,4194.304,0.0
5,3.352310450281948E-4,5242.88,12358.214
6,3.352310450281948E-4,6291.456,0.0
7,3.352310450281948E-4,7340.032,0.0
8,3.352310450281948E-4,8388.608,0.0
9,3.352310450281948E-4,9437.184,22244.785
10,3.352310450281948E-4,10485.76,0.0
11,3.352310450281948E-4,1048.576,2471.643
12,3.352310450281948E-4,2097.152,4943.286
13,3.352310450281948E-4,3145.728,7414.9287
14,3.352310450281948E-4,4194.304,9886.572
15,3.352310450281948E-4,5242.88,12358.214
17,3.352310450281948E-4,7340.032,17301.5
16,3.352310450281948E-4,6291.456,14829.857
19,3.352310450281948E-4,9437.184,22244.785
18,3.352310450281948E-4,8388.608,19773.145
20,3.352310450281948E-4,10485.76,24716.428
1,3.613828157540411E-4,1048.576,2162.6877
2,3.613828157540411E-4,2097.152,0.0
3,3.613828157540411E-4,3145.728,0.0
4,3.613828157540411E-4,4194.304,0.0
5,3.613828157540411E-4,5242.88,10813.4375
6,3.613828157540411E-4,6291.456,0.0
7,3.613828157540411E-4,7340.032,0.0
8,3.613828157540411E-4,8388.608,0.0
9,3.613828157540411E-4,9437.184,19464.188
10,3.613828157540411E-4,10485.76,21626.875
11,3.613828157540411E-4,1048.576,2162.6877
12,3.613828157540411E-4,2097.152,4325.3755
13,3.613828157540411E-4,3145.728,6488.063
14,3.613828157540411E-4,4194.304,8650.751
15,3.613828157540411E-4,5242.88,10813.4375
17,3.613828157540411E-4,7340.032,15138.813
16,3.613828157540411E-4,6291.456,12976.126
19,3.613828157540411E-4,9437.184,19464.188
18,3.613828157540411E-4,8388.608,17301.502
20,3.613828157540411E-4,10485.76,21626.875
1,3.699101216625422E-4,1048.576,2436.831
2,3.699101216625422E-4,2097.152,0.0
3,3.699101216625422E-4,3145.728,0.0
4,3.699101216625422E-4,4194.304,0.0
5,3.699101216625422E-4,5242.88,12184.154
6,3.699101216625422E-4,6291.456,0.0
7,3.699101216625422E-4,7340.032,0.0
8,3.699101216625422E-4,8388.608,0.0
9,3.699101216625422E-4,9437.184,0.0
10,3.699101216625422E-4,10485.76,24368.309
11,3.699101216625422E-4,1048.576,2436.831
12,3.699101216625422E-4,2097.152,4873.662
13,3.699101216625422E-4,3145.728,7310.4927
14,3.699101216625422E-4,4194.304,9747.324
15,3.699101216625422E-4,5242.88,12184.154
17,3.699101216625422E-4,7340.032,17057.816
16,3.699101216625422E-4,6291.456,14620.985
19,3.699101216625422E-4,9437.184,21931.479
18,3.699101216625422E-4,8388.608,19494.648
20,3.699101216625422E-4,10485.76,24368.309
1,4.007320385426283E-4,1048.576,2306.867
2,4.007320385426283E-4,2097.152,0.0
3,4.007320385426283E-4,3145.728,0.0
4,4.007320385426283E-4,4194.304,9227.468
5,4.007320385426283E-4,5242.88,11534.334
6,4.007320385426283E-4,6291.456,0.0
7,4.007320385426283E-4,7340.032,0.0
8,4.007320385426283E-4,8388.608,0.0
9,4.007320385426283E-4,9437.184,0.0
10,4.007320385426283E-4,10485.76,23068.668
11,4.007320385426283E-4,1048.576,2306.867
12,4.007320385426283E-4,2097.152,4613.734
13,4.007320385426283E-4,3145.728,6920.6006
14,4.007320385426283E-4,4194.304,9227.468
15,4.007320385426283E-4,5242.88,11534.334
17,4.007320385426283E-4,7340.032,16148.068
16,4.007320385426283E-4,6291.456,13841.201
19,4.007320385426283E-4,9437.184,20761.8
18,4.007320385426283E-4,8388.608,18454.936
20,4.007320385426283E-4,10485.76,23068.668
1,4.0458919829688966E-4,1048.576,2661.769
2,4.0458919829688966E-4,2097.152,0.0
3,4.0458919829688966E-4,3145.728,0.0
4,4.0458919829688966E-4,4194.304,10647.076
5,4.0458919829688966E-4,5242.88,13308.846
6,4.0458919829688966E-4,6291.456,0.0
7,4.0458919829688966E-4,7340.032,0.0
8,4.0458919829688966E-4,8388.608,0.0
9,4.0458919829688966E-4,9437.184,0.0
10,4.0458919829688966E-4,10485.76,0.0
11,4.0458919829688966E-4,1048.576,2661.769
12,4.0458919829688966E-4,2097.152,5323.538
13,4.0458919829688966E-4,3145.728,7985.307
14,4.0458919829688966E-4,4194.304,10647.076
15,4.0458919829688966E-4,5242.88,13308.846
17,4.0458919829688966E-4,7340.032,18632.383
16,4.0458919829688966E-4,6291.456,15970.614
19,4.0458919829688966E-4,9437.184,23955.92
18,4.0458919829688966E-4,8388.608,21294.152
20,4.0458919829688966E-4,10485.76,26617.691
1,4.235949309077114E-4,1048.576,2402.986
2,4.235949309077114E-4,2097.152,0.0
3,4.235949309077114E-4,3145.728,0.0
4,4.235949309077114E-4,4194.304,9611.944
5,4.235949309077114E-4,5242.88,12014.93
6,4.235949309077114E-4,6291.456,0.0
7,4.235949309077114E-4,7340.032,16820.902
8,4.235949309077114E-4,8388.608,0.0
9,4.235949309077114E-4,9437.184,0.0
10,4.235949309077114E-4,10485.76,0.0
11,4.235949309077114E-4,1048.576,2402.986
12,4.235949309077114E-4,2097.152,4805.972
13,4.235949309077114E-4,3145.728,7208.958
14,4.235949309077114E-4,4194.304,9611.944
15,4.235949309077114E-4,5242.88,12014.93
17,4.235949309077114E-4,7340.032,16820.902
16,4.235949309077114E-4,6291.456,14417.916
19,4.235949309077114E-4,9437.184,21626.873
18,4.235949309077114E-4,8388.608,19223.889
20,4.235949309077114E-4,10485.76,24029.86
1,4.5082796714268625E-4,1048.576,0.0
2,4.5082796714268625E-4,2097.152,0.0
3,4.5082796714268625E-4,3145.728,0.0
4,4.5082796714268625E-4,4194.304,9747.324
5,4.5082796714268625E-4,5242.88,12184.154
6,4.5082796714268625E-4,6291.456,0.0
7,4.5082796714268625E-4,7340.032,17057.816
8,4.5082796714268625E-4,8388.608,0.0
9,4.5082796714268625E-4,9437.184,0.0
10,4.5082796714268625E-4,10485.76,0.0
11,4.5082796714268625E-4,1048.576,2436.831
12,4.5082796714268625E-4,2097.152,4873.662
13,4.5082796714268625E-4,3145.728,7310.4927
14,4.5082796714268625E-4,4194.304,9747.324
15,4.5082796714268625E-4,5242.88,12184.154
17,4.5082796714268625E-4,7340.032,17057.816
16,4.5082796714268625E-4,6291.456,14620.985
19,4.5082796714268625E-4,9437.184,21931.479
18,4.5082796714268625E-4,8388.608,19494.648
20,4.5082796714268625E-4,10485.76,24368.309
1,4.5974255772307515E-4,1048.576,0.0
2,4.5974255772307515E-4,2097.152,0.0
3,4.5974255772307515E-4,3145.728,0.0
4,4.5974255772307515E-4,4194.304,8760.254
5,4.5974255772307515E-4,5242.88,10950.316
6,4.5974255772307515E-4,6291.456,0.0
7,4.5974255772307515E-4,7340.032,15330.444
8,4.5974255772307515E-4,8388.608,17520.508
9,4.5974255772307515E-4,9437.184,0.0
10,4.5974255772307515E-4,10485.76,0.0
11,4.5974255772307515E-4,1048.576,2190.0635
12,4.5974255772307515E-4,2097.152,4380.127
13,4.5974255772307515E-4,3145.728,6570.1904
14,4.5974255772307515E-4,4194.304,8760.254
15,4.5974255772307515E-4,5242.88,10950.316
17,4.5974255772307515E-4,7340.032,15330.444
16,4.5974255772307515E-4,6291.456,13140.381
19,4.5974255772307515E-4,9437.184,19710.568
18,4.5974255772307515E-4,8388.608,17520.508
20,4.5974255772307515E-4,10485.76,21900.633
1,4.855070437770337E-4,1048.576,0.0
2,4.855070437770337E-4,2097.152,0.0
3,4.855070437770337E-4,3145.728,0.0
4,4.855070437770337E-4,4194.304,9611.944
5,4.855070437770337E-4,5242.88,12014.93
6,4.855070437770337E-4,6291.456,0.0
7,4.855070437770337E-4,7340.032,0.0
8,4.855070437770337E-4,8388.608,19223.889
9,4.855070437770337E-4,9437.184,0.0
10,4.855070437770337E-4,10485.76,0.0
11,4.855070437770337E-4,1048.576,2402.986
12,4.855070437770337E-4,2097.152,4805.972
13,4.855070437770337E-4,3145.728,7208.958
14,4.855070437770337E-4,4194.304,9611.944
15,4.855070437770337E-4,5242.88,12014.93
17,4.855070437770337E-4,7340.032,16820.902
16,4.855070437770337E-4,6291.456,14417.916
19,4.855070437770337E-4,9437.184,21626.873
18,4.855070437770337E-4,8388.608,19223.889
20,4.855070437770337E-4,10485.76,24029.86
1,5.086263990961015E-4,1048.576,0.0
2,5.086263990961015E-4,2097.152,0.0
3,5.086263990961015E-4,3145.728,0.0
4,5.086263990961015E-4,4194.304,0.0
5,5.086263990961015E-4,5242.88,12721.69
6,5.086263990961015E-4,6291.456,0.0
7,5.086263990961015E-4,7340.032,0.0
8,5.086263990961015E-4,8388.608,20354.705
9,5.086263990961015E-4,9437.184,0.0
10,5.086263990961015E-4,10485.76,0.0
11,5.086263990961015E-4,1048.576,2544.3381
12,5.086263990961015E-4,2097.152,5088.6763
13,5.086263990961015E-4,3145.728,7633.014
14,5.086263990961015E-4,4194.304,10177.353
15,5.086263990961015E-4,5242.88,12721.69
17,5.086263990961015E-4,7340.032,17810.367
16,5.086263990961015E-4,6291.456,15266.028
19,5.086263990961015E-4,9437.184,22899.043
18,5.086263990961015E-4,8388.608,20354.705
20,5.086263990961015E-4,10485.76,25443.38
1,5.201860913075507E-4,1048.576,0.0
2,5.201860913075507E-4,2097.152,0.0
3,5.201860913075507E-4,3145.728,0.0
4,5.201860913075507E-4,4194.304,0.0
5,5.201860913075507E-4,5242.88,14417.916
