flowId,currentTime,minimumBandwidth,allocatedBandwidth
13,1.0569032019702718E-4,3145.728,12358.211
14,1.0569032019702718E-4,4194.304,12358.211
15,1.0569032019702718E-4,5242.88,12358.211
17,1.0569032019702718E-4,7340.032,12358.211
16,1.0569032019702718E-4,6291.456,12358.211
19,1.0569032019702718E-4,9437.184,12358.211
18,1.0569032019702718E-4,8388.608,12358.211
20,1.0569032019702718E-4,10485.76,12358.211
1,1.2326340947765857E-4,1048.576,0.0
2,1.2326340947765857E-4,2097.152,0.0
3,1.2326340947765857E-4,3145.728,0.0
4,1.2326340947765857E-4,4194.304,0.0
5,1.2326340947765857E-4,5242.88,0.0
6,1.2326340947765857E-4,6291.456,11534.331
7,1.2326340947765857E-4,7340.032,11534.331
8,1.2326340947765857E-4,8388.608,11534.331
9,1.2326340947765857E-4,9437.184,11534.331
10,1.2326340947765857E-4,10485.76,11534.331
11,1.2326340947765857E-4,1048.576,11534.331
12,1.2326340947765857E-4,2097.152,11534.331
13,1.2326340947765857E-4,3145.728,11534.331
14,1.2326340947765857E-4,4194.304,11534.331
15,1.2326340947765857E-4,5242.88,11534.331
17,1.2326340947765857E-4,7340.032,11534.331
16,1.2326340947765857E-4,6291.456,11534.331
19,1.2326340947765857E-4,9437.184,11534.331
18,1.2326340947765857E-4,8388.608,11534.331
20,1.2326340947765857E-4,10485.76,11534.331
1,1.4806720719207078E-4,1048.576,0.0
2,1.4806720719207078E-4,2097.152,0.0
3,1.4806720719207078E-4,3145.728,0.0
4,1.4806720719207078E-4,4194.304,0.0
5,1.4806720719207078E-4,5242.88,10813.436
6,1.4806720719207078E-4,6291.456,10813.436
7,1.4806720719207078E-4,7340.032,10813.436
8,1.4806720719207078E-4,8388.608,10813.436
9,1.4806720719207078E-4,9437.184,10813.436
10,1.4806720719207078E-4,10485.76,10813.436
11,1.4806720719207078E-4,1048.576,10813.436
12,1.4806720719207078E-4,2097.152,10813.436
13,1.4806720719207078E-4,3145.728,10813.436
14,1.4806720719207078E-4,4194.304,10813.436
15,1.4806720719207078E-4,5242.88,10813.436
17,1.4806720719207078E-4,7340.032,10813.436
16,1.4806720719207078E-4,6291.456,10813.436
19,1.4806720719207078E-4,9437.184,10813.436
18,1.4806720719207078E-4,8388.608,10813.436
20,1.4806720719207078E-4,10485.76,10813.436
1,1.850210246630013E-4,1048.576,0.0
2,1.850210246630013E-4,2097.152,0.0
3,1.850210246630013E-4,3145.728,0.0
4,1.850210246630013E-4,4194.304,10136.231
5,1.850210246630013E-4,5242.88,10136.231
6,1.850210246630013E-4,6291.456,10136.231
7,1.850210246630013E-4,7340.032,10136.231
8,1.850210246630013E-4,8388.608,10136.231
9,1.850210246630013E-4,9437.184,10136.231
10,1.850210246630013E-4,10485.76,10485.76
11,1.850210246630013E-4,1048.576,10136.231
12,1.850210246630013E-4,2097.152,10136.231
13,1.850210246630013E-4,3145.728,10136.231
14,1.850210246630013E-4,4194.304,10136.231
15,1.850210246630013E-4,5242.88,10136.231
17,1.850210246630013E-4,7340.032,10136.231
16,1.850210246630013E-4,6291.456,10136.231
19,1.850210246630013E-4,9437.184,10136.231
18,1.850210246630013E-4,8388.608,10136.231
20,1.850210246630013E-4,10485.76,10485.76
1,2.489655162207782E-4,1048.576,0.0
2,2.489655162207782E-4,2097.152,0.0
3,2.489655162207782E-4,3145.728,9502.717
4,2.489655162207782E-4,4194.304,9502.717
5,2.489655162207782E-4,5242.88,9502.717
6,2.489655162207782E-4,6291.456,9502.717
7,2.489655162207782E-4,7340.032,9502.717
8,2.489655162207782E-4,8388.608,9502.717
9,2.489655162207782E-4,9437.184,9502.717
10,2.489655162207782E-4,10485.76,10485.76
11,2.489655162207782E-4,1048.576,9502.717
12,2.489655162207782E-4,2097.152,9502.717
13,2.489655162207782E-4,3145.728,9502.717
14,2.489655162207782E-4,4194.304,9502.717
