flowId,packetId,arrivalTime,startTime,finishTime,length,transmitted
20,6,5.7798457E-5,4.9128686E-4,4.970667E-4,1000.0,1000.0
9,4,4.5907072E-4,4.970667E-4,5.0284655E-4,1000.0,1000.0
11,6,5.7798457E-5,5.0284655E-4,5.086264E-4,1000.0,1000.0
12,6,5.7798457E-5,5.086264E-4,5.1440625E-4,1000.0,1000.0
13,6,5.7798457E-5,5.1440625E-4,5.201861E-4,1000.0,1000.0
14,6,5.7798457E-5,5.201861E-4,5.2596594E-4,1000.0,1000.0
15,6,5.7798457E-5,5.2596594E-4,5.317458E-4,1000.0,1000.0
17,6,5.7798457E-5,5.317458E-4,5.3752563E-4,1000.0,1000.0
16,6,5.7798457E-5,5.3752563E-4,5.433055E-4,1000.0,1000.0
19,6,5.7798457E-5,5.433055E-4,5.490853E-4,1000.0,1000.0
18,6,5.7798457E-5,5.490853E-4,5.5486517E-4,1000.0,1000.0
7,6,3.0803445E-4,5.5486517E-4,5.60645E-4,1000.0,1000.0
8,6,3.7954192E-4,5.60645E-4,5.6642486E-4,1000.0,1000.0
5,6,5.0386594E-4,5.6642486E-4,5.722047E-4,1000.0,1000.0
9,5,5.352869E-4,5.722047E-4,5.7798455E-4,1000.0,1000.0
20,7,6.9358146E-5,5.7798455E-4,5.837644E-4,1000.0,1000.0
11,7,6.9358146E-5,5.837644E-4,5.8954424E-4,1000.0,1000.0
12,7,6.9358146E-5,5.8954424E-4,5.953241E-4,1000.0,1000.0
13,7,6.9358146E-5,5.953241E-4,6.0110394E-4,1000.0,1000.0
14,7,6.9358146E-5,6.0110394E-4,6.068838E-4,1000.0,1000.0
15,7,6.9358146E-5,6.068838E-4,6.126636E-4,1000.0,1000.0
17,7,6.9358146E-5,6.126636E-4,6.184435E-4,1000.0,1000.0
16,7,6.9358146E-5,6.184435E-4,6.242233E-4,1000.0,1000.0
19,7,6.9358146E-5,6.242233E-4,6.3000317E-4,1000.0,1000.0
18,7,6.9358146E-5,6.3000317E-4,6.35783E-4,1000.0,1000.0
7,7,3.838085E-4,6.35783E-4,6.4156286E-4,1000.0,1000.0
8,7,3.8718633E-4,6.4156286E-4,6.473427E-4,1000.0,1000.0
5,7,5.199376E-4,6.473427E-4,6.5312255E-4,1000.0,1000.0
10,6,6.032753E-4,6.5312255E-4,6.589024E-4,1000.0,1000.0
2,3,6.116368E-4,6.589024E-4,6.6468224E-4,1000.0,1000.0
20,8,8.091784E-5,6.6468224E-4,6.704621E-4,1000.0,1000.0
11,8,8.091784E-5,6.704621E-4,6.7624194E-4,1000.0,1000.0
12,8,8.091784E-5,6.7624194E-4,6.820218E-4,1000.0,1000.0
13,8,8.091784E-5,6.820218E-4,6.878016E-4,1000.0,1000.0
14,8,8.091784E-5,6.878016E-4,6.935815E-4,1000.0,1000.0
15,8,8.091784E-5,6.935815E-4,6.993613E-4,1000.0,1000.0
17,8,8.091784E-5,6.993613E-4,7.0514117E-4,1000.0,1000.0
16,8,8.091784E-5,7.0514117E-4,7.10921E-4,1000.0,1000.0
19,8,8.091784E-5,7.10921E-4,7.1670086E-4,1000.0,1000.0
18,8,8.091784E-5,7.1670086E-4,7.224807E-4,1000.0,1000.0
7,8,5.138025E-4,7.224807E-4,7.2826055E-4,1000.0,1000.0
3,4,6.605914E-4,7.2826055E-4,7.340404E-4,1000.0,1000.0
8,8,5.399131E-4,7.340404E-4,7.3982024E-4,1000.0,1000.0
4,4,6.734122E-4,7.3982024E-4,7.456001E-4,1000.0,1000.0
5,8,6.36702E-4,7.456001E-4,7.5137994E-4,1000.0,1000.0
10,7,6.532572E-4,7.5137994E-4,7.571598E-4,1000.0,1000.0
20,9,9.247753E-5,7.571598E-4,7.629396E-4,1000.0,1000.0
9,6,7.082528E-4,7.629396E-4,7.687195E-4,1000.0,1000.0
2,4,7.259347E-4,7.687195E-4,7.744993E-4,1000.0,1000.0
11,9,9.247753E-5,7.744993E-4,7.8027917E-4,1000.0,1000.0
12,9,9.247753E-5,7.8027917E-4,7.86059E-4,1000.0,1000.0
13,9,9.247753E-5,7.86059E-4,7.9183886E-4,1000.0,1000.0
14,9,9.247753E-5,7.9183886E-4,7.976187E-4,1000.0,1000.0
15,9,9.247753E-5,7.976187E-4,8.0339855E-4,1000.0,1000.0
17,9,9.247753E-5,8.0339855E-4,8.091784E-4,1000.0,1000.0
16,9,9.247753E-5,8.091784E-4,8.1495824E-4,1000.0,1000.0
19,9,9.247753E-5,8.1495824E-4,8.207381E-4,1000.0,1000.0
18,9,9.247753E-5,8.207381E-4,8.2651793E-4,1000.0,1000.0
6,4,7.41812E-4,8.2651793E-4,8.322978E-4,1000.0,1000.0
7,9,6.0891523E-4,8.322978E-4,8.380776E-4,1000.0,1000.0
8,9,6.948405E-4,8.380776E-4,8.438575E-4,1000.0,1000.0
20,10,1.0403722E-4,8.438575E-4,8.496373E-4,1000.0,1000.0
3,5,7.906115E-4,8.496373E-4,8.5541717E-4,1000.0,1000.0
1,2,8.0087036E-4,8.5541717E-4,8.61197E-4,1000.0,1000.0
4,5,8.050556E-4,8.61197E-4,8.6697686E-4,1000.0,1000.0
5,9,8.0789824E-4,8.6697686E-4,8.727567E-4,1000.0,1000.0
9,7,7.604939E-4,8.727567E-4,8.7853655E-4,1000.0,1000.0
19,10,1.0403722E-4,8.7853655E-4,8.843164E-4,1000.0,1000.0
2,5,7.857922E-4,8.843164E-4,8.9009624E-4,1000.0,1000.0
11,10,1.0403722E-4,8.9009624E-4,8.958761E-4,1000.0,1000.0
12,10,1.0403722E-4,8.958761E-4,9.0165593E-4,1000.0,1000.0
13,10,1.0403722E-4,9.0165593E-4,9.074358E-4,1000.0,1000.0
14,10,1.0403722E-4,9.074358E-4,9.132156E-4,1000.0,1000.0
15,10,1.0403722E-4,9.132156E-4,9.189955E-4,1000.0,1000.0
17,10,1.0403722E-4,9.189955E-4,9.247753E-4,1000.0,1000.0
16,10,1.0403722E-4,9.247753E-4,9.3055516E-4,1000.0,1000.0
18,10,1.0403722E-4,9.3055516E-4,9.36335E-4,1000.0,1000.0
7,10,7.03681E-4,9.36335E-4,9.4211486E-4,1000.0,1000.0
10,8,8.5492054E-4,9.4211486E-4,9.478947E-4,1000.0,1000.0
8,10,7.1578904E-4,9.478947E-4,9.5367455E-4,1000.0,1000.0
20,11,1.15596915E-4,9.5367455E-4,9.594544E-4,1000.0,1000.0
5,10,8.9457445E-4,9.594544E-4,9.6523424E-4,1000.0,1000.0
9,8,7.769413E-4,9.6523424E-4,9.710141E-4,1000.0,1000.0
19,11,1.15596915E-4,9.710141E-4,9.767939E-4,1000.0,1000.0
11,11,1.15596915E-4,9.767939E-4,9.825737E-4,1000.0,1000.0
12,11,1.15596915E-4,9.825737E-4,9.883535E-4,1000.0,1000.0
13,11,1.15596915E-4,9.883535E-4,9.941333E-4,1000.0,1000.0
14,11,1.15596915E-4,9.941333E-4,9.999131E-4,1000.0,1000.0
15,11,1.15596915E-4,9.999131E-4,0.0010056929,1000.0,1000.0
17,11,1.15596915E-4,0.0010056929,0.0010114727,1000.0,1000.0
16,11,1.15596915E-4,0.0010114727,0.0010172524,1000.0,1000.0
18,11,1.15596915E-4,0.0010172524,0.0010230322,1000.0,1000.0
7,11,7.33338E-4,0.0010230322,0.001028812,1000.0,1000.0
8,11,7.4486743E-4,0.001028812,0.0010345918,1000.0,1000.0
10,9,9.516701E-4,0.0010345918,0.0010403716,1000.0,1000.0
20,12,1.271566E-4,0.0010403716,0.0010461514,1000.0,1000.0
5,11,9.380807E-4,0.0010461514,0.0010519312,1000.0,1000.0
9,9,9.3375845E-4,0.0010519312,0.001057711,1000.0,1000.0
19,12,1.271566E-4,0.001057711,0.0010634908,1000.0,1000.0
3,6,0.0010151997,0.0010634908,0.0010692705,1000.0,1000.0
11,12,1.271566E-4,0.0010692705,0.0010750503,1000.0,1000.0
12,12,1.271566E-4,0.0010750503,0.0010808301,1000.0,1000.0
13,12,1.271566E-4,0.0010808301,0.0010866099,1000.0,1000.0
14,12,1.271566E-4,0.0010866099,0.0010923897,1000.0,1000.0
15,12,1.271566E-4,0.0010923897,0.0010981695,1000.0,1000.0
17,12,1.271566E-4,0.0010981695,0.0011039493,1000.0,1000.0
16,12,1.271566E-4,0.0011039493,0.001109729,1000.0,1000.0
18,12,1.271566E-4,0.001109729,0.0011155088,1000.0,1000.0
7,12,8.2917645E-4,0.0011155088,0.0011212886,1000.0,1000.0
8,12,0.0010124409,0.0011212886,0.0011270684,1000.0,1000.0
10,10,9.853018E-4,0.0011270684,0.0011328482,1000.0,1000.0
20,13,1.3871629E-4,0.0011328482,0.001138628,1000.0,1000.0
4,6,0.0010591814,0.001138628,0.0011444078,1000.0,1000.0
5,12,9.956894E-4,0.0011444078,0.0011501876,1000.0,1000.0
9,10,9.441185E-4,0.0011501876,0.0011559674,1000.0,1000.0
19,13,1.3871629E-4,0.0011559674,0.0011617471,1000.0,1000.0
3,7,0.001055188,0.0011617471,0.0011675269,1000.0,1000.0
11,13,1.3871629E-4,0.0011675269,0.0011733067,1000.0,1000.0
12,13,1.3871629E-4,0.0011733067,0.0011790865,1000.0,1000.0
13,13,1.3871629E-4,0.0011790865,0.0011848663,1000.0,1000.0
14,13,1.3871629E-4,0.0011848663,0.0011906461,1000.0,1000.0
15,13,1.3871629E-4,0.0011906461,0.0011964259,1000.0,1000.0
17,13,1.3871629E-4,0.0011964259,0.0012022057,1000.0,1000.0
16,13,1.3871629E-4,0.0012022057,0.0012079854,1000.0,1000.0
18,13,1.3871629E-4,0.0012079854,0.0012137652,1000.0,1000.0
10,11,0.0010075555,0.0012137652,0.001219545,1000.0,1000.0
20,14,1.5027598E-4,0.001219545,0.0012253248,1000.0,1000.0
5,13,0.0011301473,0.0012253248,0.0012311046,1000.0,1000.0
9,11,9.7053096E-4,0.0012311046,0.0012368844,1000.0,1000.0
19,14,1.5027598E-4,0.0012368844,0.0012426642,1000.0,1000.0
11,14,1.5027598E-4,0.0012426642,0.001248444,1000.0,1000.0
12,14,1.5027598E-4,0.001248444,0.0012542238,1000.0,1000.0
13,14,1.5027598E-4,0.0012542238,0.0012600035,1000.0,1000.0
14,14,1.5027598E-4,0.0012600035,0.0012657833,1000.0,1000.0
15,14,1.5027598E-4,0.0012657833,0.0012715631,1000.0,1000.0
17,14,1.5027598E-4,0.0012715631,0.0012773429,1000.0,1000.0
16,14,1.5027598E-4,0.0012773429,0.0012831227,1000.0,1000.0
18,14,1.5027598E-4,0.0012831227,0.0012889025,1000.0,1000.0
10,12,0.0010217694,0.0012889025,0.0012946823,1000.0,1000.0
20,15,1.6183568E-4,0.0012946823,0.001300462,1000.0,1000.0
7,13,0.0012197169,0.001300462,0.0013062418,1000.0,1000.0
5,14,0.0011442443,0.0013062418,0.0013120216,1000.0,1000.0
8,13,0.0012385971,0.0013120216,0.0013178014,1000.0,1000.0
9,12,0.001127099,0.0013178014,0.0013235812,1000.0,1000.0
19,15,1.6183568E-4,0.0013235812,0.001329361,1000.0,1000.0
11,15,1.6183568E-4,0.001329361,0.0013351408,1000.0,1000.0
12,15,1.6183568E-4,0.0013351408,0.0013409206,1000.0,1000.0
13,15,1.6183568E-4,0.0013409206,0.0013467004,1000.0,1000.0
14,15,1.6183568E-4,0.0013467004,0.0013524801,1000.0,1000.0
15,15,1.6183568E-4,0.0013524801,0.0013582599,1000.0,1000.0
17,15,1.6183568E-4,0.0013582599,0.0013640397,1000.0,1000.0
16,15,1.6183568E-4,0.0013640397,0.0013698195,1000.0,1000.0
18,15,1.6183568E-4,0.0013698195,0.0013755993,1000.0,1000.0
10,13,0.0010540623,0.0013755993,0.0013813791,1000.0,1000.0
20,16,1.7339537E-4,0.0013813791,0.0013871589,1000.0,1000.0
7,14,0.0012818353,0.0013871589,0.0013929387,1000.0,1000.0
5,15,0.0013114038,0.0013929387,0.0013987185,1000.0,1000.0
9,13,0.0012328501,0.0013987185,0.0014044982,1000.0,1000.0
19,16,1.7339537E-4,0.0014044982,0.001410278,1000.0,1000.0
8,14,0.0013567603,0.001410278,0.0014160578,1000.0,1000.0
11,16,1.7339537E-4,0.0014160578,0.0014218376,1000.0,1000.0
12,16,1.7339537E-4,0.0014218376,0.0014276174,1000.0,1000.0
13,16,1.7339537E-4,0.0014276174,0.0014333972,1000.0,1000.0
14,16,1.7339537E-4,0.0014333972,0.001439177,1000.0,1000.0
15,16,1.7339537E-4,0.001439177,0.0014449568,1000.0,1000.0
17,16,1.7339537E-4,0.0014449568,0.0014507365,1000.0,1000.0
16,16,1.7339537E-4,0.0014507365,0.0014565163,1000.0,1000.0
18,16,1.7339537E-4,0.0014565163,0.0014622961,1000.0,1000.0
10,14,0.0012995617,0.0014622961,0.0014680759,1000.0,1000.0
20,17,1.8495506E-4,0.0014680759,0.0014738557,1000.0,1000.0
4,7,0.0013932628,0.0014738557,0.0014796355,1000.0,1000.0
7,15,0.0013906872,0.0014796355,0.0014854153,1000.0,1000.0
9,14,0.001302433,0.0014854153,0.001491195,1000.0,1000.0
19,17,1.8495506E-4,0.001491195,0.0014969748,1000.0,1000.0
8,15,0.0013739086,0.0014969748,0.0015027546,1000.0,1000.0
11,17,1.8495506E-4,0.0015027546,0.0015085344,1000.0,1000.0
12,17,1.8495506E-4,0.0015085344,0.0015143142,1000.0,1000.0
13,17,1.8495506E-4,0.0015143142,0.001520094,1000.0,1000.0
14,17,1.8495506E-4,0.001520094,0.0015258738,1000.0,1000.0
15,17,1.8495506E-4,0.0015258738,0.0015316536,1000.0,1000.0
17,17,1.8495506E-4,0.0015316536,0.0015374334,1000.0,1000.0
16,17,1.8495506E-4,0.0015374334,0.0015432131,1000.0,1000.0
18,17,1.8495506E-4,0.0015432131,0.0015489929,1000.0,1000.0
10,15,0.0013096599,0.0015489929,0.0015547727,1000.0,1000.0
6,5,0.001456493,0.0015547727,0.0015605525,1000.0,1000.0
20,18,1.9651475E-4,0.0015605525,0.0015663323,1000.0,1000.0
4,8,0.0014020904,0.0015663323,0.0015721121,1000.0,1000.0
7,16,0.0013973957,0.0015721121,0.0015778919,1000.0,1000.0
9,15,0.0014138998,0.0015778919,0.0015836717,1000.0,1000.0
19,18,1.9651475E-4,0.0015836717,0.0015894515,1000.0,1000.0
8,16,0.0014007947,0.0015894515,0.0015952312,1000.0,1000.0
11,18,1.9651475E-4,0.0015952312,0.001601011,1000.0,1000.0
12,18,1.9651475E-4,0.001601011,0.0016067908,1000.0,1000.0
13,18,1.9651475E-4,0.0016067908,0.0016125706,1000.0,1000.0
14,18,1.9651475E-4,0.0016125706,0.0016183504,1000.0,1000.0
15,18,1.9651475E-4,0.0016183504,0.0016241302,1000.0,1000.0
17,18,1.9651475E-4,0.0016241302,0.00162991,1000.0,1000.0
16,18,1.9651475E-4,0.00162991,0.0016356898,1000.0,1000.0
18,18,1.9651475E-4,0.0016356898,0.0016414695,1000.0,1000.0
6,6,0.0015366296,0.0016414695,0.0016472493,1000.0,1000.0
10,16,0.0013493396,0.0016472493,0.0016530291,1000.0,1000.0
20,19,2.0807445E-4,0.0016530291,0.0016588089,1000.0,1000.0
9,16,0.0015200262,0.0016588089,0.0016645887,1000.0,1000.0
4,9,0.0015911283,0.0016645887,0.0016703685,1000.0,1000.0
19,19,2.0807445E-4,0.0016703685,0.0016761483,1000.0,1000.0
11,19,2.0807445E-4,0.0016761483,0.001681928,1000.0,1000.0
12,19,2.0807445E-4,0.001681928,0.0016877078,1000.0,1000.0
13,19,2.0807445E-4,0.0016877078,0.0016934876,1000.0,1000.0
14,19,2.0807445E-4,0.0016934876,0.0016992674,1000.0,1000.0
15,19,2.0807445E-4,0.0016992674,0.0017050472,1000.0,1000.0
17,19,2.0807445E-4,0.0017050472,0.001710827,1000.0,1000.0
16,19,2.0807445E-4,0.001710827,0.0017166068,1000.0,1000.0
18,19,2.0807445E-4,0.0017166068,0.0017223866,1000.0,1000.0
6,7,0.001553289,0.0017223866,0.0017281664,1000.0,1000.0
10,17,0.0014274038,0.0017281664,0.0017339461,1000.0,1000.0
20,20,2.1963414E-4,0.0017339461,0.0017397259,1000.0,1000.0
9,17,0.0015361051,0.0017397259,0.0017455057,1000.0,1000.0
19,20,2.1963414E-4,0.0017455057,0.0017512855,1000.0,1000.0
6,8,0.0015874469,0.0017512855,0.0017570653,1000.0,1000.0
10,18,0.0014592865,0.0017570653,0.0017628451,1000.0,1000.0
11,20,2.1963414E-4,0.0017628451,0.0017686249,1000.0,1000.0
12,20,2.1963414E-4,0.0017686249,0.0017744047,1000.0,1000.0
13,20,2.1963414E-4,0.0017744047,0.0017801845,1000.0,1000.0
14,20,2.1963414E-4,0.0017801845,0.0017859642,1000.0,1000.0
15,20,2.1963414E-4,0.0017859642,0.001791744,1000.0,1000.0
17,20,2.1963414E-4,0.001791744,0.0017975238,1000.0,1000.0
16,20,2.1963414E-4,0.0017975238,0.0018033036,1000.0,1000.0
18,20,2.1963414E-4,0.0018033036,0.0018090834,1000.0,1000.0
20,21,2.3119383E-4,0.0018090834,0.0018148632,1000.0,1000.0
4,10,0.0017264921,0.0018148632,0.001820643,1000.0,1000.0
9,18,0.001638068,0.001820643,0.0018264228,1000.0,1000.0
8,17,0.0017506008,0.0018264228,0.0018322025,1000.0,1000.0
19,21,2.3119383E-4,0.0018322025,0.0018379823,1000.0,1000.0
10,19,0.0016745349,0.0018379823,0.0018437621,1000.0,1000.0
6,9,0.0016846556,0.0018437621,0.0018495419,1000.0,1000.0
11,21,2.3119383E-4,0.0018495419,0.0018553217,1000.0,1000.0
12,21,2.3119383E-4,0.0018553217,0.0018611015,1000.0,1000.0
13,21,2.3119383E-4,0.0018611015,0.0018668813,1000.0,1000.0
14,21,2.3119383E-4,0.0018668813,0.001872661,1000.0,1000.0
15,21,2.3119383E-4,0.001872661,0.0018784408,1000.0,1000.0
17,21,2.3119383E-4,0.0018784408,0.0018842206,1000.0,1000.0
16,21,2.3119383E-4,0.0018842206,0.0018900004,1000.0,1000.0
18,21,2.3119383E-4,0.0018900004,0.0018957802,1000.0,1000.0
5,16,0.0017698247,0.0018957802,0.00190156,1000.0,1000.0
2,6,0.0017844161,0.00190156,0.0019073398,1000.0,1000.0
20,22,2.4275352E-4,0.0019073398,0.0019131196,1000.0,1000.0
4,11,0.0017796301,0.0019131196,0.0019188994,1000.0,1000.0
9,19,0.0016759443,0.0019188994,0.0019246791,1000.0,1000.0
8,18,0.0017732976,0.0019246791,0.0019304589,1000.0,1000.0
19,22,2.4275352E-4,0.0019304589,0.0019362387,1000.0,1000.0
6,10,0.0018185164,0.0019362387,0.0019420185,1000.0,1000.0
10,20,0.0017151566,0.0019420185,0.0019477983,1000.0,1000.0
11,22,2.4275352E-4,0.0019477983,0.001953578,1000.0,1000.0
12,22,2.4275352E-4,0.001953578,0.0019593579,1000.0,1000.0
13,22,2.4275352E-4,0.0019593579,0.0019651377,1000.0,1000.0
14,22,2.4275352E-4,0.0019651377,0.0019709175,1000.0,1000.0
15,22,2.4275352E-4,0.0019709175,0.0019766972,1000.0,1000.0
17,22,2.4275352E-4,0.0019766972,0.001982477,1000.0,1000.0
16,22,2.4275352E-4,0.001982477,0.0019882568,1000.0,1000.0
18,22,2.4275352E-4,0.0019882568,0.0019940366,1000.0,1000.0
5,17,0.0018564382,0.0019940366,0.0019998164,1000.0,1000.0
20,23,2.543132E-4,0.0019998164,0.0020055962,1000.0,1000.0
3,8,0.0018957083,0.0020055962,0.002011376,1000.0,1000.0
4,12,0.0018947237,0.002011376,0.0020171558,1000.0,1000.0
7,17,0.0019118111,0.0020171558,0.0020229355,1000.0,1000.0
9,20,0.0017382643,0.0020229355,0.0020287153,1000.0,1000.0
10,21,0.0018931036,0.0020287153,0.0020344951,1000.0,1000.0
19,23,2.543132E-4,0.0020344951,0.002040275,1000.0,1000.0
6,11,0.0018522949,0.002040275,0.0020460547,1000.0,1000.0
11,23,2.543132E-4,0.0020460547,0.0020518345,1000.0,1000.0
12,23,2.543132E-4,0.0020518345,0.0020576143,1000.0,1000.0
13,23,2.543132E-4,0.0020576143,0.002063394,1000.0,1000.0
14,23,2.543132E-4,0.002063394,0.0020691738,1000.0,1000.0
15,23,2.543132E-4,0.0020691738,0.0020749536,1000.0,1000.0
17,23,2.543132E-4,0.0020749536,0.0020807334,1000.0,1000.0
16,23,2.543132E-4,0.0020807334,0.0020865132,1000.0,1000.0
18,23,2.543132E-4,0.0020865132,0.002092293,1000.0,1000.0
20,24,2.658729E-4,0.002092293,0.0020980728,1000.0,1000.0
8,19,0.0019860412,0.0020980728,0.0021038526,1000.0,1000.0
9,21,0.001887256,0.0021038526,0.0021096324,1000.0,1000.0
3,9,0.002019516,0.0021096324,0.0021154121,1000.0,1000.0
10,22,0.0019356109,0.0021154121,0.002121192,1000.0,1000.0
19,24,2.658729E-4,0.002121192,0.0021269717,1000.0,1000.0
6,12,0.0020091922,0.0021269717,0.0021327515,1000.0,1000.0
11,24,2.658729E-4,0.0021327515,0.0021385313,1000.0,1000.0
12,24,2.658729E-4,0.0021385313,0.002144311,1000.0,1000.0
13,24,2.658729E-4,0.002144311,0.0021500909,1000.0,1000.0
